,tweet,processed_tweet,polarity,subjectivity,Sentiment,Objectivity
0,Frustrated with opening a difficult #medicinebottle cap? Little known fact: this type of cap was designed for capable use inverted for simple (NOT child proof) open and close. pic.twitter.com/Xapna71ZLE,Frustrated with opening a difficult medicinebottle cap? Little known fact: this type of cap was designed for capable use inverted for simple (NOT child proof) open and close. ,-0.19791666666666666,0.4928571428571429,Negative,Objective
1,"#ContactDermatitis is fancy speak for a skin reaction to something (perfume, metal, organic material, etc) towards which you have an allergy. It can definitely cause #bullae.One to look out for this summer: #PoisonIvy#batman #rhus pic.twitter.com/Xe82zmKuTr","ContactDermatitis is fancy speak for a skin reaction to something (perfume, metal, organic material, etc) towards which you have an allergy. It can definitely cause bullae.One to look out for this summer: PoisonIvybatman rhus ",0.0,0.5,Neutral,Objective
2,"Medications are a huge reason for #bullae, and among the scariest. A terrible reaction to penicillin and sulfa-based drugs is called #ToxicEpidermalNecrolysis (or #TEN). A true dermatologic #emergency requiring ICU care, entire sheets of skin can slough off the body. pic.twitter.com/QUU9W7Kqbb","Medications are a huge reason for bullae, and among the scariest. A terrible reaction to penicillin and sulfa-based drugs is called ToxicEpidermalNecrolysis (or TEN). A true dermatologic emergency requiring ICU care, entire sheets of skin can slough off the body. ",-0.049999999999999975,0.635,Negative,Subjective
3,"Extremes of temperature can cause #bullae. #Frostbite and #sunburn both can damage skin cells, resulting in injurious epidermal separation. pic.twitter.com/l8jRP5mlCz","Extremes of temperature can cause bullae. Frostbite and sunburn both can damage skin cells, resulting in injurious epidermal separation. ",0.0,0.0,Neutral,Objective
4,"#BullousPemphigoid, a favorite of board examination fare, can cause large blisters. An #autoimmune disease, it causes skin layer separation of the epidermis from the dermis in a hypersensitivity reaction. pic.twitter.com/BaNAHGmhS9","BullousPemphigoid, a favorite of board examination fare, can cause large blisters. An autoimmune disease, it causes skin layer separation of the epidermis from the dermis in a hypersensitivity reaction. ",0.35714285714285715,0.7142857142857143,Positive,Subjective
5,"The disastrous infection #smallpox also causes #bullae. A potential #bioterrorist weapon, this disease can be distinguished by the fact all lesions are in the same stage of development. pic.twitter.com/PmMqYmj4ZR","The disastrous infection smallpox also causes bullae. A potential bioterrorist weapon, this disease can be distinguished by the fact all lesions are in the same stage of development. ",-0.2333333333333333,0.6416666666666667,Negative,Subjective
6,Painful #shingles (caused by #Herpes #zoster) also will cause mini #bullae blisters. Telltale characteristic? They don't cross the midline. pic.twitter.com/ZhxJ9WNOuf,Painful shingles (caused by Herpes zoster) also will cause mini bullae blisters. Telltale characteristic? They don't cross the midline. ,-0.25555555555555554,0.4555555555555556,Negative,Objective
7,"A few days ago, I talked about a case report of #parvovirus causing #bullae. Other infections cause it more commonly. #Chickenpox is nowhere near as common as it used to be due to the success of #immunizations. It commonly caused very itchy rampant bullae.#vaccineswork pic.twitter.com/g0xeQ1FEaw","A few days ago, I talked about a case report of parvovirus causing bullae. Other infections cause it more commonly. Chickenpox is nowhere near as common as it used to be due to the success of immunizations. It commonly caused very itchy rampant bullae.vaccineswork ",-0.024999999999999998,0.355,Negative,Objective
8,Many things can cause #bullae. Simple things first: trauma. A painful blister on your heel from shoes that don't fit well is a bulla you likely have known well. pic.twitter.com/71eFoWXEJZ,Many things can cause bullae. Simple things first: trauma. A painful blister on your heel from shoes that don't fit well is a bulla you likely have known well. ,0.07500000000000001,0.5817460317460318,Positive,Subjective
9,#valsartan (now off patent from @Novartis) recalled in 22 countries due to N-Nitrosodimethylamine (#NDMA) impurities (linked to cancer). https://goo.gl/hePvz9 ,valsartan (now off patent from Novartis) recalled in 22 countries due to N-Nitrosodimethylamine (NDMA) impurities (linked to cancer). ,-0.125,0.375,Negative,Objective
