,tweet,processed_tweet,polarity,subjectivity,Sentiment,Objectivity
0,Three phases of a career development award ⁦@vahsrd⁩   -Rich Nelson Enjoy the rainbows. pic.twitter.com/Ix6NvFqZ92,Three phases of a career development award ⁦vahsrd⁩   -Rich Nelson Enjoy the rainbows. ,0.3875,0.625,Positive,Subjective
1,"Wait, so next week we lose the @AHRQNews Quality Measures Clearinghouse and now the guidelines too?? C’mon, this is not even rounding error in the budget!  https://www.qualitymeasures.ahrq.gov  https://twitter.com/choo_ek/status/1017573722314629120 …","Wait, so next week we lose the AHRQNews Quality Measures Clearinghouse and now the guidelines too?? C’mon, this is not even rounding error in the budget!   ",0.0,0.0,Neutral,Objective
2,The elimination of Agency for Healthcare Research & Quality's  National Guidelines Clearinghouse health care is another astonishing and unconscionable blow for access to scientific information. https://thebea.st/2LdQhTj ,The elimination of Agency for Healthcare Research & Quality's  National Guidelines Clearinghouse health care is another astonishing and unconscionable blow for access to scientific information. ,0.5,1.0,Positive,Subjective
3,Every year the @UCSF  Senate recognizes four outstanding faculty with the Distinction In  Mentoring (DIM) and the Distinction In Teaching (DIT) Awards. Read the  post-event summary here:  https://bit.ly/2NORcva  @CMangurian @geri_doc @UCSFMedicine,Every year the UCSF  Senate recognizes four outstanding faculty with the Distinction In  Mentoring (DIM) and the Distinction In Teaching (DIT) Awards. Read the  post-event summary here:   CMangurian geri_doc UCSFMedicine,0.3,0.6875,Positive,Subjective
4,Today is World #Benzodiazepine Awareness Day. Share your stories! #worldbenzoday @WorldBenzoDayFurther details can be found here: http://w-bad.org/ ,Today is World Benzodiazepine Awareness Day. Share your stories! worldbenzoday WorldBenzoDayFurther details can be found here: ,0.0,0.0,Neutral,Objective
5,"Fantastic work by @LenaKMakaroun: for better quality of life, avoid transitions in the last 3 days of life, especially between nursing homes and the hospital. More evidence these late transitions are burdensome https://twitter.com/agsjournal/status/1015088183711694850 …","Fantastic work by LenaKMakaroun: for better quality of life, avoid transitions in the last 3 days of life, especially between nursing homes and the hospital. More evidence these late transitions are burdensome ",0.18333333333333326,0.5944444444444444,Positive,Subjective
6,"A THREAD:  I’ve been waiting 3 and a half years to post this particular story because it’s one that is dear to me. Originally I had posted this back in April, but due to the privacy laws here in UT that protect children who are in states custody, I was asked to take it down","A THREAD:  I’ve been waiting 3 and a half years to post this particular story because it’s one that is dear to me. Originally I had posted this back in April, but due to the privacy laws here in UT that protect children who are in states custody, I was asked to take it down",0.01574074074074074,0.3189814814814815,Positive,Objective
7,"#340B Program needs fixing, not scrapping. It does help true #SafetyNet #Hospitals like @Parkland - the intended purpose of the policySee @walidgellad @NEJM perspective for nice summary of this complex policy issue@ahahospitals https://www.nejm.org/doi/10.1056/NEJMp1716139 … https://twitter.com/Parkland/status/1017145703859093504 …","340B Program needs fixing, not scrapping. It does help true SafetyNet Hospitals like Parkland - the intended purpose of the policySee walidgellad NEJM perspective for nice summary of this complex policy issueahahospitals  ",0.21666666666666665,0.6833333333333332,Positive,Subjective
8,A move from disease-based care to patient goals directed care! https://twitter.com/PtPriorities/status/1017026947954683904 …,A move from disease-based care to patient goals directed care! ,0.0,0.0,Neutral,Objective
9,"""I arise in the morning torn between a desire to improve the world and a desire to enjoy the world. This makes it hard to plan the day."" E.B. White","""I arise in the morning torn between a desire to improve the world and a desire to enjoy the world. This makes it hard to plan the day."" E.B. White",0.03611111111111112,0.3472222222222221,Positive,Objective
10,"If a patient with a Foley catheter has WBCs, bacteria +/- nitrites in their urine, it means they have a Foley catheter. #TipsForNewDocs","If a patient with a Foley catheter has WBCs, bacteria +/- nitrites in their urine, it means they have a Foley catheter. TipsForNewDocs",0.0,0.0,Neutral,Objective
11,"On Wednesday, July 25, learn how pharmacists in a community setting can address medication-related harm. Drs. Lisa McCarthy and Clara Korenvain are the hosts of the webinar, “Community pharmacists: partners in #deprescribing” Register here:  http://ow.ly/EPCI30kUfMm  pic.twitter.com/5xD5wjElaq","On Wednesday, July 25, learn how pharmacists in a community setting can address medication-related harm. Drs. Lisa McCarthy and Clara Korenvain are the hosts of the webinar, “Community pharmacists: partners in deprescribing” Register here:   ",0.0,0.0,Neutral,Objective
12,Great analysis of a interesting study with a cart before the horse problem. Diagnosing 3% more asymptomatic elderly pts with afib does not help me as a PCP decide if they would benefit from anticoagulation...but it will probably help Janssen (study funder) sell more  rivaroxaban. https://twitter.com/CBGood23/status/1016860490197340160 …,Great analysis of a interesting study with a cart before the horse problem. Diagnosing 3% more asymptomatic elderly pts with afib does not help me as a PCP decide if they would benefit from anticoagulation...but it will probably help Janssen (study funder) sell more  rivaroxaban. ,0.575,0.5625,Positive,Subjective
13,Saw this in @washingtonpost too. I provide care to older adults & people with disabilities I want them to know all options they have for coverage. How can we expect people to make informed choices if they can’t see the info? Esp. With navigation centers funding cut? @CMSGov https://twitter.com/cnn/status/1017393164615929857 …,Saw this in washingtonpost too. I provide care to older adults & people with disabilities I want them to know all options they have for coverage. How can we expect people to make informed choices if they can’t see the info? Esp. With navigation centers funding cut? CMSGov ,0.16666666666666666,0.3333333333333333,Positive,Objective
