,tweet,processed_tweet,polarity,subjectivity,Sentiment,Objectivity
0,A Taste of Lime: Uber Invests in an Electric Scooter Company https://nyti.ms/2L5R3Bt ,A Taste of Lime: Uber Invests in an Electric Scooter Company ,0.0,0.0,Neutral,Objective
1,Thanks so much for the invitation to speak at #RiseUCSF2018! https://twitter.com/KBibbinsDomingo/status/1016423554148020224 …,Thanks so much for the invitation to speak at RiseUCSF2018! ,0.225,0.2,Positive,Objective
2,Nothing but good luck this #FridayThe13th for our fifth #NCSPScholarFriday with current @ncspMICHIGAN scholar @ATaylorKelley!! Keep an eye on our account!  http://nationalcsp.org/scholars ,Nothing but good luck this FridayThe13th for our fifth NCSPScholarFriday with current ncspMICHIGAN scholar ATaylorKelley!! Keep an eye on our account!  ,0.35,0.5,Positive,Objective
3,Huge congrats to @MiraMamtaniPenn and the @UPennEM residency leadership team @K_ScottMD @LaurenWConlon for landing a @CORD_EM @TheEMFoundation grant for a multi-center study of #gender bias in EM resident evaluations.  @PennMedNews @PennLDI #FOAMed @SAEMonline https://twitter.com/CORD_EM/status/1013847184700248069 …,Huge congrats to MiraMamtaniPenn and the UPennEM residency leadership team K_ScottMD LaurenWConlon for landing a CORD_EM TheEMFoundation grant for a multi-center study of gender bias in EM resident evaluations.  PennMedNews PennLDI FOAMed SAEMonline ,0.4000000000000001,0.9,Positive,Subjective
4, https://www.nytimes.com/2018/07/03/technology/cambridge-artificial-intelligence.html …, ,0.0,0.0,Neutral,Objective
5, https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/2685091 …, ,0.0,0.0,Neutral,Objective
6,"After 4 years of med school plus an extra year of research, 3 years of residency, & 2 years of fellowship, today I start my first real job at @PolicyLabCHOP and @PHLPublicHealth!","After 4 years of med school plus an extra year of research, 3 years of residency, & 2 years of fellowship, today I start my first real job at PolicyLabCHOP and PHLPublicHealth!",0.16666666666666666,0.2444444444444445,Positive,Objective
7,It's that time of year again! MSHP Orientation kicked off today at 9:00. Lovely to meet the #classof2020. See everyone tomorrow! pic.twitter.com/nj8Q9n6Ebr,It's that time of year again! MSHP Orientation kicked off today at 9:00. Lovely to meet the classof2020. See everyone tomorrow! ,0.625,0.75,Positive,Subjective
8,"After years of visionary guidance, Judith  Long is stepping aside as one of the NCSP directors in order to pursue a  new and exciting opportunity -- assuming the leadership of the Center  for Health Equity Research & Promotion, a Philadelphia VA HSR&D  Center of Innovation. pic.twitter.com/PbIiqI1LjO","After years of visionary guidance, Judith  Long is stepping aside as one of the NCSP directors in order to pursue a  new and exciting opportunity -- assuming the leadership of the Center  for Health Equity Research & Promotion, a Philadelphia VA HSR&D  Center of Innovation. ",0.037272727272727284,0.37090909090909097,Positive,Objective
9, http://www.sciencemag.org/news/2018/06/senate-panel-proposes-2-billion-54-increase-nih …, ,0.0,0.0,Neutral,Objective
