,tweet,processed_tweet,polarity,subjectivity,Sentiment,Objectivity
0,Our work with the fantastic @SimonWad @Batten_PSDLA and many more fantastic collaborators now out in @NatureMedicine. Fetal #GeneTherapy for #GaucherDisease . Funded by @The_MRC and @GauchersA. https://www.nature.com/articles/s41591-018-0106-7 …,Our work with the fantastic SimonWad Batten_PSDLA and many more fantastic collaborators now out in NatureMedicine. Fetal GeneTherapy for GaucherDisease . Funded by The_MRC and GauchersA. ,0.45,0.7,Positive,Subjective
1,"Being a stay at home dad just after my oldest son was born was what got me into working in pediatrics. Now he's finishing college and about to start a PhD in Chemistry, despite my example! Way to go Zig!","Being a stay at home dad just after my oldest son was born was what got me into working in pediatrics. Now he's finishing college and about to start a PhD in Chemistry, despite my example! Way to go Zig!",0.0,0.0,Neutral,Objective
2,"This is my last day at LABioMed at UCLA Medical Center as the lab is moving to Washington University School of Medicine, St Louis. @LABIOMED52 has been a great home for the last 2 years, but the move will be be wonderful for our #Battendisease research","This is my last day at LABioMed at UCLA Medical Center as the lab is moving to Washington University School of Medicine, St Louis. LABIOMED52 has been a great home for the last 2 years, but the move will be be wonderful for our Battendisease research",0.2833333333333334,0.33055555555555555,Positive,Objective
3,"Today is the day! Individuals and organizations across the globe are united on #BattenDay2018 to share experiences, raise awareness and show support for the thousands of lives and families that...  https://www.facebook.com/story.php?story_fbid=2176989895648988&id=112013128813352 …","Today is the day! Individuals and organizations across the globe are united on BattenDay2018 to share experiences, raise awareness and show support for the thousands of lives and families that...  ",0.0,0.0,Neutral,Objective
4,Marking Batten Disease Awareness Day meeting up in San Francisco with Tom Wishart from Edinburgh to discuss our ongoing Batten disease projects #battendisease #battendiseaseawareness @BattenDiseaseUK @BDSRA,Marking Batten Disease Awareness Day meeting up in San Francisco with Tom Wishart from Edinburgh to discuss our ongoing Batten disease projects battendisease battendiseaseawareness BattenDiseaseUK BDSRA,0.0,0.0,Neutral,Objective
5,"@BattenDiseaseUK Today is Batten Disease Awareness Day. So much love, respect and thoughts go to all the children & families affected by this exceptionally cruel, rare disease. #battendisease #battendiseaseawareness #battendiseaseawarenessday#raredisease @battendiseaseuk ❤️🙏🏼❤️ pic.twitter.com/C21kzBiMbK","BattenDiseaseUK Today is Batten Disease Awareness Day. So much love, respect and thoughts go to all the children & families affected by this exceptionally cruel, rare disease. battendisease battendiseaseawareness battendiseaseawarenessdayraredisease battendiseaseuk ❤️🙏🏼❤️ ",-0.06666666666666668,0.8333333333333334,Negative,Subjective
6,Today is #battendiseaseawarenessday2018 can you shout out about #battendisease today? pic.twitter.com/n8Yd3KDXYG,Today is battendiseaseawarenessday2018 can you shout out about battendisease today? ,0.0,0.0,Neutral,Objective
7,Celebrate #battendisease awareness day - go orange! @BAT_Cure working on @BattenDiseaseUK  research grants today. pic.twitter.com/1We6WE24pV,Celebrate battendisease awareness day - go orange! BAT_Cure working on BattenDiseaseUK  research grants today. ,0.0,0.0,Neutral,Objective
8,please RT to show your support and HELP SPREAD AWARENESS OF BATTEN DISEASE pic.twitter.com/y1IQpFxCLx,please RT to show your support and HELP SPREAD AWARENESS OF BATTEN DISEASE ,0.0,0.0,Neutral,Objective
9,sign the petition for #battendisease.  https://chn.ge/2LnWOui  via @UKChange,sign the petition for battendisease.   via UKChange,0.0,0.0,Neutral,Objective
10,If only it was this easy... https://twitter.com/James_W_C/status/992739293796950018 …,If only it was this easy... ,0.21666666666666667,0.9166666666666669,Positive,Subjective
11,Super proud of Claire & George. The words “Batten Disease” still remains unknown and very alien to so many people. The awareness being raised in this campaign is simply fantastic. I for one am so very grateful ❤️ @BattenDiseaseUK #battendisease #dementiastrikeschildrentoo https://twitter.com/joan_cummins/status/986646172466057216 …,Super proud of Claire & George. The words “Batten Disease” still remains unknown and very alien to so many people. The awareness being raised in this campaign is simply fantastic. I for one am so very grateful ❤️ BattenDiseaseUK battendisease dementiastrikeschildrentoo ,0.25833333333333336,0.7059523809523809,Positive,Subjective
12,"The Dementia Strikes Children Too campaign aims to raise awareness of childhood dementia, drive for better clinical education of the disease, and put in place the systems and tools for earlier diagnosis.#DementiaStrikesChildrenToo #ChildhoodDementia pic.twitter.com/JPzYdmjQ1H","The Dementia Strikes Children Too campaign aims to raise awareness of childhood dementia, drive for better clinical education of the disease, and put in place the systems and tools for earlier diagnosis.DementiaStrikesChildrenToo ChildhoodDementia ",0.25,0.5,Positive,Objective
13,"89,445 signatures,pls RT to help get even more💕thank you https://www.change.org/p/nhs-england-help-fund-the-only-treatment-for-children-with-fatal-batten-diesease?recruiter=125732515&utm_source=share_petition&utm_medium=copylink&utm_campaign=share_petition&utm_term=share_petition …","89,445 signatures,pls RT to help get even more💕thank you ",0.0,0.0,Neutral,Objective
14,#RDDNIH Margie Frazier @BDSRA describes #BattenDisease - tells a harrowing parents story - one that lasts for over a decade pic.twitter.com/QUvoPiCRMe,RDDNIH Margie Frazier BDSRA describes BattenDisease - tells a harrowing parents story - one that lasts for over a decade ,0.0,0.0,Neutral,Objective
15,"BDSRA Executive Director Margie Frazier, PhD will be speaking at Rare Disease Day at NIH today at 10:45 AM! You...  https://fb.me/UFSCtqEZ ","BDSRA Executive Director Margie Frazier, PhD will be speaking at Rare Disease Day at NIH today at 10:45 AM! You...  ",0.375,0.9,Positive,Subjective
16,"It's Rare Disease Day today! Please retweet to show your support for families everywhere who live with rare diseases every single day, the non-profit organizations and all those that support them #fb #battendisease @BDSRA @BattenDiseaseUK #RareDiseaseDay #RareDiseaseDay2018 pic.twitter.com/zEFUIuv6K8","It's Rare Disease Day today! Please retweet to show your support for families everywhere who live with rare diseases every single day, the non-profit organizations and all those that support them fb battendisease BDSRA BattenDiseaseUK RareDiseaseDay RareDiseaseDay2018 ",0.18498376623376625,0.6285714285714286,Positive,Subjective
