,tweet,processed_tweet,polarity,subjectivity,Sentiment,Objectivity
0,"The Most Important Principles For Staying Young and Thriving, is live on Thrive Journal!","The Most Important Principles For Staying Young and Thriving, is live on Thrive Journal!",0.29261363636363635,0.6,Positive,Subjective
1,Rapid Fire Health News of the week and what it means for you     You can take action now and live longer younger https://youtu.be/ssMy1W_2FHs ,Rapid Fire Health News of the week and what it means for you     You can take action now and live longer younger ,0.07878787878787878,0.2,Positive,Objective
2,"Why It’s a good thing: A Third of Children Use Alternative Medicines A Top Story for YOU The Owner’s Manual Podcast  http://RadioMD.com  &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong","Why It’s a good thing: A Third of Children Use Alternative Medicines A Top Story for YOU The Owner’s Manual Podcast   &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong",0.175,0.5,Positive,Objective
3,"Wellness Foreplay® How Marriage Can Actually Protect Your Heart Health A Top Story for YOU The Owner’s Manual Podcast  http://RadioMD.com  &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong","Wellness Foreplay® How Marriage Can Actually Protect Your Heart Health A Top Story for YOU The Owner’s Manual Podcast   &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong",0.0,0.5,Neutral,Objective
4,Cigarette Producers' Websites Sport New Court-Ordered Statement& Celebrate it: Smoking hits new low; about 14 percent of US adults light up A Top Story for YOU The Owner’s Manual Podcast  http://RadioMD.com  &i-Heart 7aTues Please download & rate us weekly;,Cigarette Producers' Websites Sport New Court-Ordered Statement& Celebrate it: Smoking hits new low; about 14 percent of US adults light up A Top Story for YOU The Owner’s Manual Podcast   &i-Heart 7aTues Please download & rate us weekly;,0.23454545454545456,0.4818181818181818,Positive,Objective
5,"We can do a lot: Vet 1.3 (men) to 2 times (women) more likely than civilians to die by suicide,  A Well Beyond Wellness®Story for YOU Podcast&Show at  http://RadioMD.com  &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong","We can do a lot: Vet 1.3 (men) to 2 times (women) more likely than civilians to die by suicide,  A Well Beyond Wellness®Story for YOU Podcast&Show at   &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong",0.0,0.7999999999999999,Neutral,Subjective
6,"The Odd Omegas® 8 Best Foods for Your Immune System #6 Med Story4YOU Owner's Manual Podcast  http://RadioMD.com  &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong","The Odd Omegas® 8 Best Foods for Your Immune System 6 Med Story4YOU Owner's Manual Podcast   &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong",0.11111111111111112,0.4833333333333334,Positive,Objective
7,"Wellness Foreplay® story 3 this week: Men with Erectile Dysfunction Need hrt tests as 2x as Likely to Have Heart Disease#5 Med Story4YOU Owner's Manual Podcast  http://RadioMD.com  &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week can't be wrong","Wellness Foreplay® story 3 this week: Men with Erectile Dysfunction Need hrt tests as 2x as Likely to Have Heart Disease5 Med Story4YOU Owner's Manual Podcast   &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week can't be wrong",-0.25,0.95,Negative,Subjective
8,"Wellness Foreplay® One type of Warning labels scare people away from sugary drinks, Harvard study says. Which type and why..we’ll tell #2 Med Story4YOU Owner's Manual Podcast  http://RadioMD.com  &i-Heart 7aTues Please download & rate us weekly;","Wellness Foreplay® One type of Warning labels scare people away from sugary drinks, Harvard study says. Which type and why..we’ll tell 2 Med Story4YOU Owner's Manual Podcast   &i-Heart 7aTues Please download & rate us weekly;",0.0,0.0,Neutral,Objective
9,"Wellness 4play®: Why humans need to walk & 2nd to walk fast New Data on what activities prevent what #4 Med Story4YOU Owner's Manual Podcast  http://RadioMD.com  &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong","Wellness 4play®: Why humans need to walk & 2nd to walk fast New Data on what activities prevent what 4 Med Story4YOU Owner's Manual Podcast   &i-Heart 7aTues Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong",-0.040909090909090916,0.4886363636363637,Negative,Objective
10,"Wellness Foreplay® You can Learn to manage it & its easy:Stress disorders tied to 46% increased autoimmune diseases #3 Med Story4YOU Owner's Manual Podcast  http://RadioMD.com  &i-Heart NOW Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong","Wellness Foreplay® You can Learn to manage it & its easy:Stress disorders tied to 46% increased autoimmune diseases 3 Med Story4YOU Owner's Manual Podcast   &i-Heart NOW Please download & rate us weekly; 50,000 + downloads a week, I hope, can't be wrong",-0.5,0.9,Negative,Subjective
