,tweet,processed_tweet,polarity,subjectivity,Sentiment,Objectivity
0,It just takes a couple of minutes to clarify allergies while the benefits could last a lifetime! https://twitter.com/ICHEJournal/status/1021749898209882113 …,It just takes a couple of minutes to clarify allergies while the benefits could last a lifetime! ,0.0,0.06666666666666668,Neutral,Objective
1,"The need for antimicrobial stewardship is not limited to the inpatient setting . . . Antibiotic Prescribing in US Retail Clinics, Urgent Care Centers, EDs, and Traditional Medical Offices https://ja.ma/2JMIGJO ","The need for antimicrobial stewardship is not limited to the inpatient setting . . . Antibiotic Prescribing in US Retail Clinics, Urgent Care Centers, EDs, and Traditional Medical Offices ",0.011904761904761904,0.2976190476190476,Positive,Objective
2,Trial concludes that procalcitonin as a point-of-care test does not result in less use of antibiotics than usual care among patients with suspected lower respiratory tract infection.,Trial concludes that procalcitonin as a point-of-care test does not result in less use of antibiotics than usual care among patients with suspected lower respiratory tract infection.,-0.2083333333333333,0.15833333333333333,Negative,Objective
3,Antibiotic Use in Urgent Care Centers Shows Need for Improvement  https://pew.org/2NbR6wk  via @pewtrusts,Antibiotic Use in Urgent Care Centers Shows Need for Improvement   via pewtrusts,0.0,0.0,Neutral,Objective
4,Duke ID Grand Rounds welcomes Pranita Tamma from @HopkinsMedicine. Defining the Role of New Antibiotics for CRE,Duke ID Grand Rounds welcomes Pranita Tamma from HopkinsMedicine. Defining the Role of New Antibiotics for CRE,0.3181818181818182,0.7272727272727273,Positive,Subjective
5,We are excited to be expanding our stewardship pharmacy team!  Apply to be the next member of our ASET Dream Team at:  https://sjobs.brassring.com/TGnewUI/Search/Home/Home?partnerid=25017&siteid=5172#jobDetails=1268291_5172 … pic.twitter.com/7eP4Qn3Dbf,We are excited to be expanding our stewardship pharmacy team!  Apply to be the next member of our ASET Dream Team at:   ,0.234375,0.375,Positive,Objective
6,Effectiveness of 13-valent pneumococcal conjugate vaccination for protection against acute otitis media caused by Streptococcus pneumoniae in healthy young children: a prospective observational study https://www.thelancet.com/journals/lanchi/article/PIIS2352-4642(18)30168-8/abstract#.WyqAdsWwP5A.twitter …,Effectiveness of 13-valent pneumococcal conjugate vaccination for protection against acute otitis media caused by Streptococcus pneumoniae in healthy young children: a prospective observational study ,0.4000000000000001,0.6,Positive,Subjective
7,It only takes a couple of minutes to ask - the benefits are HUGE! https://twitter.com/tmjones6/status/1006248262158962694 …,It only takes a couple of minutes to ask - the benefits are HUGE! ,0.2500000000000001,0.95,Positive,Subjective
8,So pleased to publish this work. Congrats and thanks to the @DCASIP_duke research team!  https://twitter.com/thelancetinfdis/status/1003973754635149314 …,So pleased to publish this work. Congrats and thanks to the DCASIP_duke research team!  ,0.375,0.6,Positive,Subjective
9,Outpatient antibiotic use is high and often inappropriate. Antibiotic Stewardship efforts in this setting are important. http://pediatrics.aappublications.org/content/early/2018/05/21/peds.2017-4124 …,Outpatient antibiotic use is high and often inappropriate. Antibiotic Stewardship efforts in this setting are important. ,0.28,0.77,Positive,Subjective
