username,date,time,tweet,likes,replies,retweets,retweet,hashtags
PennDentalMed,2018-04-15,07:00:11,"PDM Alumni, Faculty, Staff and Students - be sure to check your email for an important message from the School regarding The Power of Penn Campaign.  Follow along on our social pages as we highlight important campaign priorities here at PDM each day of the week! #Powerofpenn pic.twitter.com/DLOm55eEdc",1,0,0,True,#Powerofpenn
PennDentalMed,2018-04-02,17:05:05,"Join @Penn Dental for National Prosthodontics Awareness Week with 4 days of special lectures starting April 9 and including keynote speaker Dr. Lyndon Cooper, April 10.  https://www.dental.upenn.edu/continuing_education/course_schedule/npaw_2018 … pic.twitter.com/cMNFTuvbMu",6,0,0,True,
PennDentalMed,2018-04-02,16:16:52,Students @Penn Dental provided free dental care to area children today as part of @pccyhealth Give Kids a Smile. #GKAS #pccysmile  https://www.facebook.com/pg/PennDental/photos/?tab=album&album_id=2109923972356142 …,6,0,1,True,"#GKAS,#pccysmile"
PennDentalMed,2018-04-02,11:01:51,"Penn Dental Medicine and the Public Citizens for Children and Youth celebrate Give Kids a Smile Day, today! #penndental #smileday pic.twitter.com/GLo3vv2uO8",8,0,3,True,"#penndental,#smileday"
Penn,2018-03-29,13:07:00,Penn President Amy Gutmann and Provost Wendell Pritchett have announced Mark Wolff as the dean of Penn Dental Medicine  http://bit.ly/2pOhMKb  @PennDentalMed pic.twitter.com/s8GH12Vloe,7,0,5,True,
PennDentalMed,2018-03-28,16:17:29,"Join @Penn Dental Medicine and the Advanced Education Program in Prosthodontics in celebrating National Prosthodontics Awareness Week, April 8-14, 2018.  https://www.dental.upenn.edu/continuing_education/course_schedule/npaw_2018 …",3,0,0,True,
PennDentalMed,2018-03-28,10:14:05,Reporting on the recent opioid policy released by ADA @ADANews the Philadelphia Inquirer spoke to @Penn Dental's Elliot Hersh; he notes opioids should not be the first line of pain relief. http://www.philly.com/philly/health/addiction/opioid-prescription-dentists-policy-addiction-20180328.html …,4,0,3,True,
PennDentalMed,2018-03-21,12:08:19,Register today @Penn Dental Medicine Advanced Esthetics Week for early bird pricing!  https://www.dental.upenn.edu/continuing_education/course_schedule/advanced_esthetics_week/june_16_program_speakers … pic.twitter.com/Rzv8x3UneC,0,0,1,True,
PennDentalMed,2018-03-12,17:18:36,"Dr. Markus Blatz and Dr. Julian Conejo, organizers of @Penn Dental's Advanced Esthetics Week 2018 share highlights of the program. https://youtu.be/e0Eyr6Pklxs ",1,0,1,True,
PennDentalMed,2018-03-09,14:34:15,"Congratulations to Yassmin Parsaei (D’18) and Katherine Jie Shi (D’19), who are among the 2018 ADEA/GlaxoSmithKline Consumer Healthcare Preventive Dentistry Scholarship recipients. https://www.dental.upenn.edu/news_and_events/two_students_awarded_preventive_dentistry_scholarships …",1,0,0,True,
PennDentalMed,2018-03-09,14:08:46,Third-year Penn Dental Medicine student Roopali Kulkarni has been elected national president of ASDA -- congratulations Roopali!  https://www.dental.upenn.edu/news_and_events/penn_dental_student_national_asda_president …,5,0,2,True,
PennDentalMed,2018-02-02,13:23:06,Penn Dental Medicine is ready to soar with the Eagles this weekend -- fly Eagles fly! https://youtu.be/Lpld40GyyA4 ,1,0,0,True,
PennDentalMed,2018-01-26,10:09:22,US News and World Report released their annual best jobsranking and Dentist is #2 on the Top Best Jobs list for 2018!  https://www.usnews.com/info/blogs/press-room/articles/2018-01-10/us-news-announces-the-2018-best-jobs … #funfactfriday #penntist #dentistsrule #penndental,7,1,5,True,"#2,#funfactfriday,#penntist,#dentistsrule,#penndental"
PennDentalMed,2018-01-03,08:06:24,Check out @Penn Dental's new Schattner Clinic -- a state-of-the-art environment in an historic space.  https://www.facebook.com/pg/PennDental/photos/?tab=album&album_id=2000915186590355 …,2,0,1,True,
PennDentalMed,2017-10-26,10:54:10,"Dr. Michel Koo reviews therapeutic strategies that target structural/functional traits of microbial biofilms and drug tolerance mechanisms, https://twitter.com/ResearchatPenn/status/923573441185374208 …",6,0,4,True,
PennDentalMed,2017-10-23,12:29:44,"Read about the legacy of pioneering inventor and proudQuaker Robert Schattner, D’48 #PeopleSupportingPenn http://bit.ly/2xD0jJi ",0,0,1,True,#PeopleSupportingPenn
PennDentalMed,2017-10-19,14:23:48,"Dr. Tom Sollecito, Professor @Penn Dental, coauthored ADA's new oral cancer guideline. Check it out  http://bit.ly/2xCrkt2 .",2,0,1,True,
PennDentalMed,2017-09-28,11:03:35,"Join @Penn Dental for the Penn #stemcell and Regenerative Dentistry Conference, Oct 20-21.  https://www.dental.upenn.edu/continuing_education/course_schedule/penn_stem_cell_and_regenerative_dentistry_conference …",3,0,1,True,#stemcell
PennDentalMed,2017-09-12,10:42:37,"Join Dr. Evans and PDM alumni, and students at this year's Alumni-Student Networking event! #Thomasevenstuesday  http://www.dental.upenn.edu/calendar/alumni_student_networking_event1 …",2,0,0,True,#Thomasevenstuesday
PennDentalMed,2017-09-05,14:48:44,"Join Dr. Evans in ""taking a seat"" in the new Cheung Auditorium! Contact PDM at 215-898-8951 to take YOUR seat! #thomasevanstuesday pic.twitter.com/7zoA3dd2gN",1,1,1,True,#thomasevanstuesday
PennDentalMed,2017-08-04,13:01:10,Student Brian Carr D'19 writes on the importance of patient-centered care  in the Daily Pennsylvanian. http://www.thedp.com/article/2017/08/guest-column-why-doctors-need-to-look-past-the-stats …,4,0,2,True,
PennDentalMed,2017-07-10,16:14:46,Dr. Elliot Hersh reports on drug interaction of an antifungal drug &  warfarin that is potentially lethal  http://www.amj.net.au/index.php?journal=AMJ&page=article&op=view&path%5B0%5D=3049 …,3,0,1,True,
Penn_Today,2017-07-06,12:42:09,Blue 42! Get down! Get set! ‘Quarterbacks of dentistry’ in training @Penn  https://penncurrent.upenn.edu/features/quarterbacks-of-dentistry-now-in-training-at-penn … @PennDentalMed pic.twitter.com/5eCcnX334M,0,0,2,True,
PennNewsToday,2017-07-01,03:40:08,.@PennDentalMed:  Blocking yeast-bacteria interaction may prevent  severe childhood tooth decay-causing biofilms:  http://bit.ly/2sLDiSj  pic.twitter.com/8yiCHEvzwI,5,0,3,True,
